26,25
[floor1]
-1,0,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1
0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0
0,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,0,0,-1,0,-1,-1
0,-1,0,-1,0,0,-1,0,0,0,0,0,0,0,-1,0,0,-1,0,-1,0,-1,0,0,0
0,-1,0,0,-1,0,0,-1,0,-1,-1,-1,0,-1,0,-1,0,-1,0,0,0,-1,0,0,0
K2,-1,0,0,0,-1,0,0,-1,-1,0,0,0,-1,0,-1,0,0,-1,0,0,0,0,0,0
0,-1,0,-1,0,0,-1,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,0,-1,-1,-1,0
0,-1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,-1,0
0,-1,0,-1,0,-1,0,0,-1,0,0,-1,-1,0,0,-1,-1,D1,-1,-1,0,0,0,0,0
0,-1,0,-1,0,0,-1,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,-1,-1,0
0,-1,0,0,-1,0,-1,-1,0,0,-1,0,0,-1,0,0,0,0,-1,0,0,-1,0,0,0
0,-1,0,K1,-1,0,0,0,-1,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,0,-1,0
0,-1,0,-1,-1,0,-1,0,-1,-1,0,A1,-1,-1,0,-1,0,0,0,-1,0,0,0,-1,0
0,D2,0,-1,-1,0,-1,0,-1,0,-1,-1,0,-1,0,0,0,0,-1,0,0,0,0,0,0
0,-1,0,0,-1,0,-1,0,0,0,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0
0,-1,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0
0,-1,-1,0,-1,0,-1,0,-1,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,-1,0,0
0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0
0,-1,0,-1,-1,-1,-1,0,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0
0,-1,0,0,0,0,0,0,-1,0,-1,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0
0,-1,0,0,-1,-1,0,0,0,-1,0,-1,0,0,0,-1,0,0,-1,0,-1,0,0,0,0
0,-1,-1,0,0,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0
0,-1,0,-1,0,0,-1,-1,0,0,-1,-1,-1,0,0,0,-1,0,0,-1,-1,0,-1,0,0
0,-1,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1
0,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
-1,T1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
