25,25
[floor1]
T1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,D8,D10,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
-1,D1,D1,0,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,K7,K6,0,-1,0,0
D8,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,-1
0,0,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1
0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0
0,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,D5,0,0,-1,0,-1,0,-1,0,K2,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
0,D5,0,-1,-1,0,-1,0,-1,-1,-1,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,0,0,-1
0,-1,0,-1,0,0,-1,0,-1,0,0,0,0,-1,0,-1,0,0,0,0,0,-1,0,-1,K5
0,-1,0,-1,0,0,-1,0,-1,0,-1,0,0,0,UP,0,-1,0,0,0,0,-1,0,-1,0
0,-1,0,-1,0,-1,-1,0,-1,0,-1,0,0,-1,UP,0,0,-1,0,0,0,-1,0,-1,0
0,-1,0,-1,0,-1,0,0,-1,0,-1,0,0,-1,UP,0,0,0,-1,0,0,-1,0,-1,0
0,-1,0,-1,0,-1,0,0,-1,0,-1,0,0,-1,0,-1,-1,0,0,-1,0,-1,0,-1,0
0,-1,0,-1,0,-1,0,0,-1,D7,-1,-1,-1,-1,0,0,0,-1,0,0,0,-1,0,-1,0
0,-1,0,-1,0,-1,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,-1,0
0,-1,0,-1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,D6,D6,-1,-1,-1,-1,-1,0,-1,0
0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[floor2]
-1,0,0,0,0,-1,0,0,K10,0,0,0,0,0,-1,0,0,0,0,-1,0,-1,0,0,-1
0,-1,0,-1,0,0,-1,0,0,-1,-1,-1,-1,0,-1,0,-1,0,0,-1,0,-1,-1,0,-1
0,0,0,0,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,0,-1,0,-1,-1,-1,-1
0,-1,-1,-1,0,-1,0,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,-1,0,-1,K11,-1,-1
0,-1,0,0,0,0,-1,-1,-1,-1,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,0,-1
0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,0,-1,0,0,0,0,0
0,-1,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,-1,0,0
0,-1,-1,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,-1,0,-1,0,-1,-1
0,0,-1,-1,-1,-1,0,0,0,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,-1,0,0
DO,0,-1,0,0,0,-1,UP,UP,0,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,-1
DO,0,-1,0,-1,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,0,-1,0,-1,-1,0,0
DO,0,-1,0,K3,-1,0,0,-1,0,0,0,-1,0,-1,0,-1,0,-1,-1,0,0,0,0,0
0,0,-1,0,,0,0,-1,0,0,-1,-1,-1,0,-1,0,-1,0,0,-1,0,-1,0,0,-1
0,0,-1,-1,0,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,0,-1,0,-1,-1,-1,-1
0,-1,-1,0,0,-1,0,0,-1,0,0,0,-1,0,-1,0,-1,0,0,-1,0,-1,-1,-1,-1
0,-1,0,0,-1,0,0,-1,0,0,-1,0,-1,0,-1,0,-1,0,-1,-1,0,0,-1,-1,0
0,-1,0,-1,0,0,0,-1,0,-1,0,0,-1,0,-1,0,-1,0,0,-1,0,0,0,0,0
0,-1,0,-1,0,0,0,-1,0,-1,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,0,-1
0,-1,0,-1,-1,0,0,-1,0,-1,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,-1,0
0,-1,0,-1,0,0,0,0,0,-1,-1,0,-1,0,-1,0,-1,0,-1,-1,0,0,0,0,0
0,-1,0,-1,0,0,-1,-1,-1,-1,-1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,0,-1
0,-1,0,-1,-1,-1,0,0,0,-1,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,-1,0
0,-1,0,0,0,0,0,-1,0,-1,-1,0,-1,0,-1,0,-1,0,0,-1,0,0,0,0,0
0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,0,-1,0,-1,0,-1,-1,0,-1,0,0,-1
0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,-1,-1,0
[floor3]
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,K9,-1,0,0
0,0,0,0,0,0,0,0,D9,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,-1,0,0,0,0,-1,0,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,-1,0,0
0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0
0,0,0,0,0,0,0,0,0,-1,-1,-1,,0,-1,0,0,-1,0,0,-1,0,-1,0,0
-1,-1,-1,-1,-1,-1,-1,-1,D2,0,0,0,-1,0,0,-1,0,0,-1,0,0,0,-1,0,0
0,0,0,0,0,0,0,0,-1,0,-1,UP,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,0
0,-1,0,0,0,0,0,0,-1,0,-1,-1,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,0
0,-1,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,0,0,-1,0,0,-1,-1,0,0
0,-1,0,0,0,0,0,0,-1,0,0,0,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,0
0,-1,0,0,0,0,0,0,-1,DO,DO,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,0,0
0,-1,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,-1,0,0
0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,-1,0,0
0,-1,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,0,-1,0,0,0,0,-1,0,-1,0,0
0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,-1,0,0
0,-1,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0
0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0
0,-1,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,0,0
0,-1,K13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[floor4]
